as_of_date,invoice_id,customer_id,due_date,open_amount,currency,days_past_due,aging_bucket,is_disputed_open
2026-03-01,INV-100326,CUST-1110,2026-01-30,44061.09,USD,62,61-90,False
2026-03-01,INV-100327,CUST-1110,2025-11-10,55814.98,USD,84,61-90,False
2026-03-01,INV-100328,CUST-1033,2026-03-16,154902.9,USD,118,90+,False
2026-03-01,INV-100329,CUST-1110,2026-03-03,22785.13,USD,9,1-30,False
2026-03-01,INV-100330,CUST-1007,2026-02-07,49835.09,USD,111,90+,False
2026-03-01,INV-100331,CUST-1167,2025-10-23,26081.75,USD,128,90+,False
2026-03-01,INV-100332,CUST-1112,2025-10-23,53004.57,USD,69,61-90,True
2026-03-01,INV-100333,CUST-1082,2026-02-21,29023.8,USD,54,31-60,True
2026-03-01,INV-100334,CUST-1041,2025-10-09,12030.73,USD,97,90+,False
2026-03-01,INV-100335,CUST-1168,2025-10-13,9563.14,USD,85,61-90,False
2026-03-01,INV-100336,CUST-1100,2026-03-05,70010.87,USD,133,90+,False
2026-03-01,INV-100337,CUST-1005,2026-03-04,5266.57,USD,104,90+,False
2026-03-01,INV-100338,CUST-1179,2025-11-20,55515.85,USD,23,1-30,False
2026-03-01,INV-100339,CUST-1025,2025-12-03,23838.22,USD,84,61-90,False
2026-03-01,INV-100340,CUST-1063,2025-11-21,58548.84,USD,102,90+,True
2026-03-01,INV-100341,CUST-1186,2025-11-07,61918.82,USD,132,90+,False
2026-03-01,INV-100342,CUST-1183,2026-01-08,26404.04,USD,134,90+,False
2026-03-01,INV-100343,CUST-1058,2026-02-23,131595.48,USD,130,90+,False
2026-03-01,INV-100344,CUST-1108,2025-11-20,30344.57,USD,140,90+,False
2026-03-01,INV-100345,CUST-1197,2026-02-14,56251.63,USD,75,61-90,False
2026-03-01,INV-100346,CUST-1120,2026-02-18,26523.54,USD,133,90+,False
2026-03-01,INV-100347,CUST-1032,2026-03-17,33720.99,USD,97,90+,False
2026-03-01,INV-100348,CUST-1180,2025-11-24,23378.02,USD,46,31-60,False
2026-03-01,INV-100349,CUST-1149,2026-01-17,31377.22,USD,54,31-60,False
2026-03-01,INV-100350,CUST-1020,2026-03-20,5340.41,USD,48,31-60,True
2026-03-01,INV-100351,CUST-1197,2025-11-13,25489.74,USD,2,1-30,False
2026-03-01,INV-100352,CUST-1069,2026-01-18,44589.59,USD,21,1-30,False
2026-03-01,INV-100353,CUST-1111,2026-03-10,18328.56,USD,34,31-60,False
2026-03-01,INV-100354,CUST-1003,2026-03-01,39099.83,USD,27,1-30,False
2026-03-01,INV-100355,CUST-1093,2026-03-13,87571.99,USD,139,90+,False
2026-03-01,INV-100356,CUST-1074,2026-02-05,41364.94,USD,128,90+,False
2026-03-01,INV-100357,CUST-1189,2026-01-13,35629.84,USD,99,90+,False
2026-03-01,INV-100358,CUST-1061,2025-10-10,28015.6,USD,116,90+,False
2026-03-01,INV-100359,CUST-1093,2026-01-08,28708.51,USD,22,1-30,False
2026-03-01,INV-100360,CUST-1094,2026-02-25,45373.39,USD,100,90+,True
2026-03-01,INV-100361,CUST-1151,2026-01-17,25166.43,USD,27,1-30,False
2026-03-01,INV-100362,CUST-1054,2026-01-16,12249.7,USD,112,90+,False
2026-03-01,INV-100363,CUST-1136,2026-02-17,8540.49,USD,116,90+,False
2026-03-01,INV-100364,CUST-1130,2026-02-23,57230.51,USD,124,90+,False
2026-03-01,INV-100365,CUST-1030,2026-01-02,107769.55,USD,53,31-60,False
2026-03-01,INV-100366,CUST-1039,2025-12-02,94161.03,USD,55,31-60,False
2026-03-01,INV-100367,CUST-1035,2025-12-23,12894.65,USD,9,1-30,False
2026-03-01,INV-100368,CUST-1151,2025-10-25,93353.53,USD,132,90+,False
2026-03-01,INV-100369,CUST-1005,2025-10-12,76355.23,USD,141,90+,False
2026-03-01,INV-100370,CUST-1065,2026-02-26,51140.8,USD,27,1-30,False
2026-03-01,INV-100371,CUST-1074,2025-10-25,32516.88,USD,20,1-30,True
2026-03-01,INV-100372,CUST-1003,2025-10-11,40293.02,USD,75,61-90,False
2026-03-01,INV-100373,CUST-1078,2025-12-03,22951.75,USD,19,1-30,False
2026-03-01,INV-100374,CUST-1133,2026-02-03,79679.86,USD,114,90+,False
2026-03-01,INV-100375,CUST-1117,2025-11-19,82141.11,USD,95,90+,False
2026-03-01,INV-100376,CUST-1112,2025-12-28,6891.03,USD,50,31-60,False
2026-03-01,INV-100377,CUST-1093,2026-01-07,142565.39,USD,101,90+,False
2026-03-01,INV-100378,CUST-1178,2026-01-24,89849.27,USD,39,31-60,False
2026-03-01,INV-100379,CUST-1061,2026-01-04,11737.97,USD,84,61-90,False
2026-03-01,INV-100380,CUST-1184,2026-03-26,39892.89,USD,80,61-90,False
2026-03-01,INV-100381,CUST-1193,2025-10-14,9036.87,USD,114,90+,False
2026-03-01,INV-100382,CUST-1078,2025-10-01,36031.12,USD,107,90+,False
2026-03-01,INV-100383,CUST-1135,2025-10-25,76518.91,USD,1,1-30,True
2026-03-01,INV-100384,CUST-1025,2025-12-11,9899.97,USD,13,1-30,True
2026-03-01,INV-100385,CUST-1178,2025-12-08,41964.32,USD,13,1-30,False
2026-03-01,INV-100386,CUST-1172,2026-02-10,71879.38,USD,43,31-60,False
2026-03-01,INV-100387,CUST-1043,2026-01-13,24310.9,USD,39,31-60,False
2026-03-01,INV-100388,CUST-1132,2026-02-24,55799.71,USD,33,31-60,True
2026-03-01,INV-100389,CUST-1069,2025-10-23,48849.71,USD,64,61-90,False
2026-03-01,INV-100390,CUST-1153,2025-10-09,53374.24,USD,17,1-30,False
2026-03-01,INV-100391,CUST-1117,2026-01-26,28542.71,USD,111,90+,False
2026-03-01,INV-100392,CUST-1067,2026-01-02,35310.77,USD,33,31-60,False
2026-03-01,INV-100393,CUST-1018,2026-03-27,33507.24,USD,86,61-90,False
2026-03-01,INV-100394,CUST-1019,2026-02-21,45554.76,USD,79,61-90,False
2026-03-01,INV-100395,CUST-1112,2025-11-02,7286.66,USD,123,90+,False
2026-03-01,INV-100396,CUST-1139,2026-02-07,31150.81,USD,61,61-90,False
2026-03-01,INV-100397,CUST-1046,2025-10-14,15757.12,USD,127,90+,False
2026-03-01,INV-100398,CUST-1000,2025-10-01,76925.38,USD,69,61-90,False
2026-03-01,INV-100399,CUST-1089,2025-12-29,60030.47,USD,47,31-60,False
2026-03-01,INV-100400,CUST-1141,2025-12-28,35678.21,USD,79,61-90,True
2026-03-01,INV-100401,CUST-1063,2026-02-21,42640.95,USD,38,31-60,False
2026-03-01,INV-100402,CUST-1037,2025-12-29,50565.16,USD,69,61-90,False
2026-03-01,INV-100403,CUST-1036,2026-03-24,29629.48,USD,79,61-90,False
2026-03-01,INV-100404,CUST-1125,2026-03-21,4358.33,USD,8,1-30,False
2026-03-01,INV-100405,CUST-1138,2025-10-14,43809.36,USD,28,1-30,False
2026-03-01,INV-100406,CUST-1099,2026-03-01,10422.38,USD,117,90+,False
2026-03-01,INV-100407,CUST-1076,2026-01-19,24262.48,USD,61,61-90,False
2026-03-01,INV-100408,CUST-1002,2026-02-20,31466.54,USD,141,90+,False
2026-03-01,INV-100409,CUST-1160,2025-12-22,42258.8,USD,42,31-60,False
2026-03-01,INV-100410,CUST-1133,2025-12-11,46370.14,USD,87,61-90,False
2026-03-01,INV-100411,CUST-1177,2026-03-11,10986.94,USD,7,1-30,False
2026-03-01,INV-100412,CUST-1009,2026-02-07,14157.46,USD,24,1-30,False
2026-03-01,INV-100413,CUST-1004,2025-10-27,41944.88,USD,131,90+,False
2026-03-01,INV-100414,CUST-1150,2025-12-13,58469.08,USD,14,1-30,False
2026-03-01,INV-100415,CUST-1137,2026-01-07,27923.05,USD,15,1-30,True
2026-03-01,INV-100416,CUST-1171,2025-12-11,33100.08,USD,53,31-60,False
2026-03-01,INV-100417,CUST-1129,2025-10-23,7489.19,USD,126,90+,False
2026-03-01,INV-100418,CUST-1012,2025-12-07,49337.33,USD,10,1-30,False
2026-03-01,INV-100419,CUST-1167,2026-02-19,47705.68,USD,27,1-30,False
2026-03-01,INV-100420,CUST-1129,2026-01-25,66070.37,USD,6,1-30,False
2026-03-01,INV-100421,CUST-1083,2026-01-14,32350.78,USD,113,90+,False
2026-03-01,INV-100422,CUST-1064,2026-01-01,113798.66,USD,127,90+,False
2026-03-01,INV-100423,CUST-1062,2025-12-04,20719.93,USD,37,31-60,True
2026-03-01,INV-100424,CUST-1100,2025-12-07,36334.57,USD,67,61-90,False
2026-03-01,INV-100425,CUST-1072,2026-02-05,108024.39,USD,36,31-60,False
2026-03-01,INV-100426,CUST-1016,2025-12-02,65304.81,USD,119,90+,False
2026-03-01,INV-100427,CUST-1008,2026-01-21,37696.26,USD,34,31-60,False
2026-03-01,INV-100428,CUST-1142,2025-12-29,20246.97,USD,133,90+,True
2026-03-01,INV-100429,CUST-1151,2025-12-20,8361.3,USD,109,90+,False
2026-03-01,INV-100430,CUST-1037,2026-01-11,12965.1,USD,115,90+,False
2026-03-01,INV-100431,CUST-1162,2026-03-09,18712.51,USD,109,90+,True
2026-03-01,INV-100432,CUST-1093,2026-01-24,66286.84,USD,101,90+,False
2026-03-01,INV-100433,CUST-1094,2025-10-13,68599.25,USD,98,90+,False
2026-03-01,INV-100434,CUST-1048,2026-02-01,129794.38,USD,141,90+,False
2026-03-01,INV-100435,CUST-1068,2026-02-24,34198.46,USD,146,90+,False
2026-03-01,INV-100436,CUST-1061,2026-03-01,25141.04,USD,138,90+,False
2026-03-01,INV-100437,CUST-1187,2025-12-27,45994.36,USD,70,61-90,True
2026-03-01,INV-100438,CUST-1177,2025-10-11,22664.12,USD,87,61-90,False
2026-03-01,INV-100439,CUST-1077,2025-10-15,17053.56,USD,87,61-90,False
2026-03-01,INV-100440,CUST-1116,2025-10-10,15727.22,USD,77,61-90,False
2026-03-01,INV-100441,CUST-1119,2025-11-10,71618.57,USD,10,1-30,False
2026-03-01,INV-100442,CUST-1136,2026-03-04,6297.27,USD,126,90+,False
2026-03-01,INV-100443,CUST-1161,2025-12-12,38069.49,USD,78,61-90,True
2026-03-01,INV-100444,CUST-1075,2025-11-21,48612.42,USD,73,61-90,False
2026-03-01,INV-100445,CUST-1034,2026-02-05,22331.41,USD,16,1-30,False
2026-03-01,INV-100446,CUST-1000,2025-10-28,52539.78,USD,137,90+,False
2026-03-01,INV-100447,CUST-1039,2025-12-04,90533.52,USD,5,1-30,True
2026-03-01,INV-100448,CUST-1063,2025-10-17,15601.79,USD,147,90+,False
2026-03-01,INV-100449,CUST-1149,2026-01-03,33009.92,USD,0,Current,False
2026-03-01,INV-100450,CUST-1059,2026-03-21,19093.66,USD,63,61-90,False
2026-03-01,INV-100451,CUST-1063,2026-02-15,15256.62,USD,0,Current,False
2026-03-01,INV-100452,CUST-1092,2025-12-02,64929.93,USD,100,90+,False
2026-03-01,INV-100453,CUST-1071,2026-03-24,32199.13,USD,0,Current,False
2026-03-01,INV-100454,CUST-1010,2025-11-07,87106.71,USD,108,90+,False
2026-03-01,INV-100455,CUST-1104,2025-12-09,5405.49,USD,59,31-60,False
2026-03-01,INV-100456,CUST-1013,2026-01-12,28434.7,USD,42,31-60,False
2026-03-01,INV-100457,CUST-1059,2025-11-22,20744.89,USD,37,31-60,False
2026-03-01,INV-100458,CUST-1029,2026-03-21,5561.88,USD,106,90+,True
2026-03-01,INV-100459,CUST-1034,2026-01-27,43308.77,USD,1,1-30,False
2026-03-01,INV-100460,CUST-1164,2025-12-13,30250.84,USD,81,61-90,False
2026-03-01,INV-100461,CUST-1004,2025-11-23,40538.0,USD,139,90+,False
2026-03-01,INV-100462,CUST-1082,2025-10-20,18267.85,USD,110,90+,False
2026-03-01,INV-100463,CUST-1122,2025-12-18,57847.3,USD,8,1-30,False
2026-03-01,INV-100464,CUST-1077,2025-10-31,119323.35,USD,135,90+,False
2026-03-01,INV-100465,CUST-1153,2026-02-12,36203.4,USD,79,61-90,False
2026-03-01,INV-100466,CUST-1061,2025-11-27,25714.54,USD,61,61-90,False
2026-03-01,INV-100467,CUST-1131,2026-01-13,34584.54,USD,22,1-30,False
2026-03-01,INV-100468,CUST-1088,2025-10-10,39714.78,USD,92,90+,False
2026-03-01,INV-100469,CUST-1041,2025-10-10,6424.37,USD,58,31-60,False
2026-03-01,INV-100470,CUST-1088,2025-11-08,54201.48,USD,9,1-30,False
2026-03-01,INV-100471,CUST-1145,2026-03-05,28850.75,USD,139,90+,False
2026-03-01,INV-100472,CUST-1039,2026-03-07,48219.88,USD,124,90+,False
2026-03-01,INV-100473,CUST-1071,2025-11-06,62456.68,USD,115,90+,False
2026-03-01,INV-100474,CUST-1038,2026-01-27,135941.39,USD,73,61-90,False
2026-03-01,INV-100475,CUST-1103,2025-12-06,38976.61,USD,40,31-60,False
2026-03-01,INV-100476,CUST-1013,2025-11-12,31434.32,USD,102,90+,True
2026-03-01,INV-100477,CUST-1031,2025-11-21,21570.26,USD,6,1-30,False
2026-03-01,INV-100478,CUST-1178,2026-01-09,24682.32,USD,93,90+,False
2026-03-01,INV-100479,CUST-1124,2025-11-25,59341.56,USD,115,90+,False
2026-03-01,INV-100480,CUST-1165,2025-12-15,11690.43,USD,104,90+,False
2026-03-01,INV-100481,CUST-1096,2025-12-07,57400.75,USD,51,31-60,False
2026-03-01,INV-100482,CUST-1022,2026-02-14,37394.08,USD,44,31-60,False
2026-03-01,INV-100483,CUST-1062,2026-01-14,51991.64,USD,37,31-60,False
2026-03-01,INV-100484,CUST-1142,2026-02-02,44813.31,USD,80,61-90,False
2026-03-01,INV-100485,CUST-1152,2025-12-31,60407.05,USD,84,61-90,False
2026-03-01,INV-100486,CUST-1144,2025-10-23,41591.51,USD,57,31-60,False
2026-03-01,INV-100487,CUST-1193,2026-01-17,46372.33,USD,45,31-60,False
2026-03-01,INV-100488,CUST-1052,2025-11-30,41575.93,USD,122,90+,False
2026-03-01,INV-100489,CUST-1103,2026-03-17,59749.7,USD,145,90+,False
2026-03-01,INV-100490,CUST-1103,2025-11-13,23582.63,USD,129,90+,False
2026-03-01,INV-100491,CUST-1178,2026-03-01,15202.92,USD,103,90+,False
2026-03-01,INV-100492,CUST-1038,2026-03-28,54933.39,USD,111,90+,False
2026-03-01,INV-100493,CUST-1178,2026-03-10,54954.69,USD,131,90+,False
2026-03-01,INV-100494,CUST-1197,2025-10-16,25465.24,USD,95,90+,False
2026-03-01,INV-100495,CUST-1133,2025-10-22,164943.87,USD,82,61-90,False
2026-03-01,INV-100496,CUST-1066,2025-11-26,10696.39,USD,48,31-60,False
2026-03-01,INV-100497,CUST-1134,2025-12-01,12347.65,USD,116,90+,False
2026-03-01,INV-100498,CUST-1178,2026-01-15,25598.89,USD,134,90+,True
2026-03-01,INV-100499,CUST-1199,2025-12-10,30557.01,USD,8,1-30,False
2026-03-01,INV-100500,CUST-1041,2025-12-29,58548.73,USD,26,1-30,False
2026-03-01,INV-100501,CUST-1191,2025-12-11,59639.05,USD,148,90+,False
2026-03-01,INV-100502,CUST-1014,2025-12-09,11218.78,USD,34,31-60,False
2026-03-01,INV-100503,CUST-1110,2025-10-30,29716.19,USD,87,61-90,False
2026-03-01,INV-100504,CUST-1156,2026-01-11,31359.4,USD,92,90+,False
2026-03-01,INV-100505,CUST-1032,2026-02-28,46030.58,USD,66,61-90,False
2026-03-01,INV-100506,CUST-1154,2025-11-01,69518.44,USD,42,31-60,False
2026-03-01,INV-100507,CUST-1163,2025-12-25,11786.97,USD,7,1-30,True
2026-03-01,INV-100508,CUST-1156,2025-11-26,22827.01,USD,120,90+,False
2026-03-01,INV-100509,CUST-1037,2026-01-17,4325.96,USD,77,61-90,False
2026-03-01,INV-100510,CUST-1184,2025-10-09,46096.07,USD,35,31-60,False
2026-03-01,INV-100511,CUST-1096,2025-10-31,37594.09,USD,126,90+,False
2026-03-01,INV-100512,CUST-1154,2025-12-10,30761.65,USD,47,31-60,False
2026-03-01,INV-100513,CUST-1182,2026-02-14,63104.26,USD,134,90+,True
2026-03-01,INV-100514,CUST-1032,2025-10-13,72415.06,USD,73,61-90,False
2026-03-01,INV-100515,CUST-1195,2026-02-08,69610.27,USD,139,90+,False
2026-03-01,INV-100516,CUST-1085,2025-11-04,12241.01,USD,54,31-60,True
2026-03-01,INV-100517,CUST-1065,2025-10-21,23476.02,USD,22,1-30,True
2026-03-01,INV-100518,CUST-1009,2025-12-03,38376.93,USD,12,1-30,False
2026-03-01,INV-100519,CUST-1004,2026-01-03,26866.75,USD,52,31-60,False
2026-03-01,INV-100520,CUST-1122,2026-03-29,91360.18,USD,62,61-90,False
2026-03-01,INV-100521,CUST-1073,2025-11-03,70278.42,USD,73,61-90,False
2026-03-01,INV-100522,CUST-1096,2026-01-29,29703.8,USD,50,31-60,False
2026-03-01,INV-100523,CUST-1117,2026-03-12,26430.79,USD,6,1-30,False
2026-03-01,INV-100524,CUST-1037,2025-10-15,16253.73,USD,118,90+,True
2026-03-01,INV-100525,CUST-1140,2026-01-28,52282.75,USD,49,31-60,False
2026-03-01,INV-100526,CUST-1158,2026-01-04,56594.76,USD,86,61-90,False
2026-03-01,INV-100527,CUST-1046,2025-10-06,9122.56,USD,43,31-60,False
2026-03-01,INV-100528,CUST-1108,2026-01-17,7944.91,USD,35,31-60,True
2026-03-01,INV-100529,CUST-1179,2026-01-05,12272.64,USD,96,90+,True
2026-03-01,INV-100530,CUST-1183,2025-11-01,81608.23,USD,102,90+,False
2026-03-01,INV-100531,CUST-1014,2026-03-29,68670.53,USD,124,90+,False
2026-03-01,INV-100532,CUST-1156,2025-12-22,38981.29,USD,6,1-30,True
2026-03-01,INV-100533,CUST-1135,2026-03-05,40853.82,USD,93,90+,False
2026-03-01,INV-100534,CUST-1004,2026-01-26,8329.31,USD,120,90+,False
2026-03-01,INV-100535,CUST-1156,2025-12-18,113543.09,USD,108,90+,False
2026-03-01,INV-100536,CUST-1046,2025-12-17,79096.24,USD,36,31-60,False
2026-03-01,INV-100537,CUST-1067,2026-02-24,29360.52,USD,20,1-30,False
2026-03-01,INV-100538,CUST-1075,2026-01-15,44651.58,USD,97,90+,False
2026-03-01,INV-100539,CUST-1172,2026-02-03,23461.37,USD,45,31-60,False
2026-03-01,INV-100540,CUST-1129,2025-10-15,31467.05,USD,20,1-30,False
2026-03-01,INV-100541,CUST-1154,2026-02-11,12489.06,USD,97,90+,False
2026-03-01,INV-100542,CUST-1094,2025-12-12,32641.22,USD,71,61-90,False
2026-03-01,INV-100543,CUST-1114,2026-01-09,17116.46,USD,95,90+,False
2026-03-01,INV-100544,CUST-1163,2026-01-06,29628.06,USD,51,31-60,False
2026-03-01,INV-100545,CUST-1035,2026-03-15,57245.84,USD,28,1-30,True
2026-03-01,INV-100546,CUST-1025,2025-10-26,14272.85,USD,68,61-90,False
2026-03-01,INV-100547,CUST-1042,2025-12-31,21363.82,USD,26,1-30,False
2026-03-01,INV-100548,CUST-1026,2026-02-02,3812.48,USD,110,90+,False
2026-03-01,INV-100549,CUST-1068,2026-03-28,16582.12,USD,137,90+,False
2026-03-01,INV-100550,CUST-1147,2025-12-12,66373.47,USD,35,31-60,False
2026-03-01,INV-100551,CUST-1010,2026-01-31,61350.74,USD,94,90+,False
2026-03-01,INV-100552,CUST-1073,2025-11-22,30954.86,USD,15,1-30,False
2026-03-01,INV-100553,CUST-1103,2025-12-17,42285.34,USD,89,61-90,False
2026-03-01,INV-100554,CUST-1037,2025-12-31,6199.54,USD,107,90+,False
2026-03-01,INV-100555,CUST-1133,2025-12-27,15471.47,USD,83,61-90,False
2026-03-01,INV-100556,CUST-1199,2025-10-13,12854.27,USD,67,61-90,False
2026-03-01,INV-100557,CUST-1022,2025-11-12,55840.12,USD,58,31-60,False
2026-03-01,INV-100558,CUST-1046,2025-12-15,18690.61,USD,30,1-30,False
2026-03-01,INV-100559,CUST-1089,2025-11-20,28352.77,USD,65,61-90,False
2026-03-01,INV-100560,CUST-1045,2025-10-19,82988.29,USD,88,61-90,False
2026-03-01,INV-100561,CUST-1106,2026-02-26,18037.03,USD,2,1-30,False
2026-03-01,INV-100562,CUST-1139,2026-01-30,4118.07,USD,106,90+,False
2026-03-01,INV-100563,CUST-1140,2025-10-24,71793.21,USD,68,61-90,False
2026-03-01,INV-100564,CUST-1103,2025-10-26,15201.51,USD,21,1-30,False
2026-03-01,INV-100565,CUST-1189,2026-03-22,96479.68,USD,79,61-90,False
2026-03-01,INV-100566,CUST-1110,2026-03-05,29332.18,USD,52,31-60,False
2026-03-01,INV-100567,CUST-1103,2026-01-28,11083.46,USD,75,61-90,False
2026-03-01,INV-100568,CUST-1059,2025-12-21,49401.32,USD,41,31-60,False
2026-03-01,INV-100569,CUST-1170,2026-01-08,49415.25,USD,3,1-30,False
2026-03-01,INV-100570,CUST-1099,2026-03-06,62395.9,USD,112,90+,False
2026-03-01,INV-100571,CUST-1067,2025-10-17,17156.8,USD,41,31-60,False
2026-03-01,INV-100572,CUST-1132,2025-12-07,21618.62,USD,96,90+,False
2026-03-01,INV-100573,CUST-1119,2025-11-13,16749.35,USD,125,90+,True
2026-03-01,INV-100574,CUST-1036,2025-11-30,46433.01,USD,2,1-30,True
2026-03-01,INV-100575,CUST-1071,2026-01-31,20501.08,USD,80,61-90,False
2026-03-01,INV-100576,CUST-1126,2026-01-01,41180.29,USD,138,90+,False
2026-03-01,INV-100577,CUST-1105,2025-12-13,8806.64,USD,80,61-90,False
2026-03-01,INV-100578,CUST-1091,2026-03-02,41358.77,USD,104,90+,False
2026-03-01,INV-100579,CUST-1030,2025-12-06,39059.33,USD,123,90+,False
2026-03-01,INV-100580,CUST-1121,2026-01-19,16904.47,USD,98,90+,False
2026-03-01,INV-100581,CUST-1136,2025-10-02,38840.13,USD,5,1-30,False
2026-03-01,INV-100582,CUST-1050,2025-12-28,8574.12,USD,31,31-60,False
2026-03-01,INV-100583,CUST-1028,2026-03-26,22424.68,USD,10,1-30,True
2026-03-01,INV-100584,CUST-1039,2025-10-26,13260.84,USD,42,31-60,False
2026-03-01,INV-100585,CUST-1040,2026-01-07,36667.98,USD,38,31-60,False
2026-03-01,INV-100586,CUST-1010,2025-10-27,24709.92,USD,140,90+,False
2026-03-01,INV-100587,CUST-1150,2025-12-28,52791.7,USD,12,1-30,False
2026-03-01,INV-100588,CUST-1000,2026-02-23,14974.21,USD,38,31-60,True
2026-03-01,INV-100589,CUST-1045,2025-10-01,19915.48,USD,67,61-90,True
2026-03-01,INV-100590,CUST-1100,2026-01-11,11315.63,USD,103,90+,False
2026-03-01,INV-100591,CUST-1148,2026-02-08,100931.52,USD,64,61-90,False
2026-03-01,INV-100592,CUST-1089,2025-11-10,2398.56,USD,112,90+,False
2026-03-01,INV-100593,CUST-1109,2026-03-14,80900.64,USD,6,1-30,False
2026-03-01,INV-100594,CUST-1163,2025-11-20,83392.27,USD,2,1-30,False
2026-03-01,INV-100595,CUST-1181,2025-10-15,23853.7,USD,85,61-90,False
2026-03-01,INV-100596,CUST-1056,2025-10-08,18370.72,USD,48,31-60,False
2026-03-01,INV-100597,CUST-1000,2025-11-07,30231.64,USD,57,31-60,False
2026-03-01,INV-100598,CUST-1062,2026-01-22,13592.23,USD,27,1-30,False
2026-03-01,INV-100599,CUST-1181,2025-12-22,24128.74,USD,114,90+,False
2026-03-01,INV-100600,CUST-1054,2025-11-25,64495.18,USD,21,1-30,False
2026-03-01,INV-100601,CUST-1114,2026-03-24,6941.34,USD,93,90+,False
2026-03-01,INV-100602,CUST-1167,2026-01-11,50418.68,USD,100,90+,False
2026-03-01,INV-100603,CUST-1142,2026-02-15,28885.73,USD,70,61-90,False
2026-03-01,INV-100604,CUST-1148,2026-01-10,126775.74,USD,113,90+,False
2026-03-01,INV-100605,CUST-1174,2025-12-17,32962.67,USD,12,1-30,False
2026-03-01,INV-100606,CUST-1052,2026-03-26,15362.27,USD,149,90+,False
2026-03-01,INV-100607,CUST-1136,2026-03-18,22668.07,USD,4,1-30,False
2026-03-01,INV-100608,CUST-1179,2025-12-22,23878.26,USD,21,1-30,True
2026-03-01,INV-100609,CUST-1056,2025-10-30,80696.74,USD,126,90+,False
2026-03-01,INV-100610,CUST-1116,2025-10-05,30552.13,USD,52,31-60,False
2026-03-01,INV-100611,CUST-1153,2026-01-27,38007.71,USD,38,31-60,False
2026-03-01,INV-100612,CUST-1168,2025-10-31,23788.85,USD,36,31-60,False
2026-03-01,INV-100613,CUST-1034,2026-03-29,13685.75,USD,30,1-30,True
2026-03-01,INV-100614,CUST-1062,2025-10-23,7417.67,USD,61,61-90,True
2026-03-01,INV-100615,CUST-1024,2025-11-17,84630.6,USD,102,90+,False
2026-03-01,INV-100616,CUST-1089,2026-01-17,39283.31,USD,80,61-90,False
2026-03-01,INV-100617,CUST-1074,2025-11-09,24521.6,USD,126,90+,False
2026-03-01,INV-100618,CUST-1037,2025-10-06,32685.79,USD,5,1-30,False
2026-03-01,INV-100619,CUST-1129,2025-11-07,35359.39,USD,104,90+,True
2026-03-01,INV-100620,CUST-1134,2026-03-18,58225.12,USD,80,61-90,False
2026-03-01,INV-100621,CUST-1161,2026-01-08,12685.43,USD,86,61-90,False
2026-03-01,INV-100622,CUST-1090,2025-10-27,67340.3,USD,51,31-60,False
2026-03-01,INV-100623,CUST-1016,2025-12-08,22699.82,USD,12,1-30,False
2026-03-01,INV-100624,CUST-1127,2025-11-26,37919.94,USD,52,31-60,False
2026-03-01,INV-100625,CUST-1170,2025-10-17,10759.1,USD,147,90+,True
2026-03-01,INV-100626,CUST-1186,2025-12-10,10539.66,USD,133,90+,False
2026-03-01,INV-100627,CUST-1107,2025-11-16,10469.83,USD,54,31-60,False
2026-03-01,INV-100628,CUST-1178,2025-12-18,5365.47,USD,58,31-60,False
2026-03-01,INV-100629,CUST-1181,2026-01-18,41659.14,USD,146,90+,False
2026-03-01,INV-100630,CUST-1151,2025-10-13,31187.75,USD,97,90+,True
2026-03-01,INV-100631,CUST-1024,2026-02-16,25396.39,USD,140,90+,False
2026-03-01,INV-100632,CUST-1198,2026-02-01,11883.0,USD,73,61-90,False
2026-03-01,INV-100633,CUST-1179,2026-01-17,87096.54,USD,60,31-60,False
2026-03-01,INV-100634,CUST-1197,2025-12-29,3646.2,USD,44,31-60,True
2026-03-01,INV-100635,CUST-1087,2025-12-25,51114.29,USD,134,90+,False
2026-03-01,INV-100636,CUST-1160,2025-12-31,11748.32,USD,85,61-90,False
2026-03-01,INV-100637,CUST-1176,2025-10-24,48333.0,USD,13,1-30,False
2026-03-01,INV-100638,CUST-1028,2025-12-12,71666.18,USD,35,31-60,True
2026-03-01,INV-100639,CUST-1062,2025-10-04,17653.77,USD,7,1-30,False
2026-03-01,INV-100640,CUST-1149,2026-01-21,9086.12,USD,11,1-30,False
2026-03-01,INV-100641,CUST-1153,2025-11-15,10739.08,USD,105,90+,False
