payment_id,customer_id,invoice_id,payment_date,amount,payment_method,status
PAY-360,CUST-1025,INV-106515,2026-02-09,15471.29,ACH,Completed
PAY-361,CUST-1121,INV-105287,2026-02-11,19763.35,Check,Partial
PAY-362,CUST-1162,INV-105933,2026-02-18,15871.39,Check,Completed
PAY-363,CUST-1027,INV-105652,2026-01-07,34769.26,ACH,Completed
PAY-364,CUST-1064,INV-104588,2026-01-21,13586.96,Wire,Completed
PAY-365,CUST-1118,INV-106792,2026-01-10,15395.51,Check,Completed
PAY-366,CUST-1153,INV-105446,2026-01-21,25783.86,ACH,Completed
PAY-367,CUST-1185,INV-104250,2026-02-18,36817.13,ACH,Completed
PAY-368,CUST-1005,INV-102113,2026-01-16,27538.17,Wire,Partial
PAY-369,CUST-1049,INV-101767,2026-01-25,52348.73,Check,Partial
PAY-370,CUST-1048,INV-109580,2026-01-13,10262.51,ACH,Completed
PAY-371,CUST-1185,INV-100199,2026-02-24,14649.56,Wire,Partial
PAY-372,CUST-1045,INV-108703,2026-02-19,10658.05,Check,Completed
PAY-373,CUST-1089,INV-106641,2026-01-27,36094.56,Check,Partial
PAY-374,CUST-1148,INV-102732,2026-02-06,5429.77,Check,Partial
PAY-375,CUST-1095,INV-101063,2026-01-08,31668.77,Check,Partial
PAY-376,CUST-1024,INV-106415,2026-01-30,16603.87,Check,Partial
PAY-377,CUST-1095,INV-106303,2026-01-31,37364.9,Wire,Completed
PAY-378,CUST-1124,INV-106178,2026-02-28,98114.23,ACH,Partial
PAY-379,CUST-1104,INV-106079,2026-01-07,18927.67,Wire,Completed
PAY-380,CUST-1062,INV-104381,2026-01-30,28833.16,ACH,Partial
PAY-381,CUST-1082,INV-107575,2026-01-18,3046.14,Wire,Partial
PAY-382,CUST-1065,INV-103009,2026-01-23,20841.72,Check,Completed
PAY-383,CUST-1162,INV-108596,2026-02-07,30733.65,Wire,Partial
PAY-384,CUST-1079,INV-104583,2026-03-01,38809.43,ACH,Completed
PAY-385,CUST-1032,INV-109315,2026-02-14,27248.74,Check,Completed
PAY-386,CUST-1049,INV-102792,2026-02-25,13821.79,ACH,Completed
PAY-387,CUST-1151,INV-109217,2026-02-10,4357.0,Check,Partial
PAY-388,CUST-1094,INV-101532,2026-01-30,16375.6,Check,Completed
PAY-389,CUST-1150,INV-100527,2026-02-24,25455.01,Check,Partial
PAY-390,CUST-1080,INV-106838,2026-01-30,17867.38,ACH,Partial
PAY-391,CUST-1096,INV-102446,2026-01-08,54998.54,ACH,Partial
PAY-392,CUST-1036,INV-107190,2026-01-12,10341.5,Wire,Completed
PAY-393,CUST-1099,INV-108438,2026-01-10,17783.51,ACH,Completed
PAY-394,CUST-1062,INV-100627,2026-01-07,10498.88,Wire,Completed
PAY-395,CUST-1183,INV-102116,2026-02-08,14692.43,ACH,Completed
PAY-396,CUST-1062,INV-106041,2026-01-17,27606.82,Check,Completed
PAY-397,CUST-1018,INV-106707,2026-02-01,4835.59,Wire,Partial
PAY-398,CUST-1148,INV-108799,2026-01-05,60679.29,Wire,Partial
PAY-399,CUST-1038,INV-106428,2026-02-11,33709.35,Wire,Partial
PAY-400,CUST-1103,INV-102193,2026-01-21,11662.0,Wire,Completed
PAY-401,CUST-1082,INV-105402,2026-01-31,35104.33,ACH,Partial
PAY-402,CUST-1199,INV-100297,2026-02-21,17926.49,Wire,Partial
PAY-403,CUST-1153,INV-105826,2026-01-15,16120.05,Check,Partial
PAY-404,CUST-1104,INV-103293,2026-01-13,73500.7,ACH,Completed
PAY-405,CUST-1178,INV-109736,2026-02-15,63696.17,Check,Completed
PAY-406,CUST-1059,INV-105157,2026-02-18,4403.15,ACH,Completed
PAY-407,CUST-1081,INV-109674,2026-01-07,16979.3,ACH,Completed
PAY-408,CUST-1091,INV-105189,2026-01-24,31033.19,Wire,Completed
PAY-409,CUST-1121,INV-108973,2026-02-22,13279.39,Check,Completed
PAY-410,CUST-1123,INV-102049,2026-01-04,12184.26,Check,Completed
PAY-411,CUST-1096,INV-103684,2026-03-01,20765.57,Check,Partial
PAY-412,CUST-1133,INV-106985,2026-02-10,6620.89,ACH,Partial
PAY-413,CUST-1134,INV-103284,2026-01-19,33006.95,Wire,Completed
PAY-414,CUST-1187,INV-100082,2026-02-15,14295.62,ACH,Partial
PAY-415,CUST-1188,INV-104450,2026-02-04,17974.3,Wire,Completed
PAY-416,CUST-1132,INV-108332,2026-01-29,90445.45,Check,Partial
PAY-417,CUST-1090,INV-101831,2026-02-05,42337.28,Check,Partial
PAY-418,CUST-1135,INV-106743,2026-02-24,45156.17,Check,Completed
PAY-419,CUST-1101,INV-106097,2026-02-03,79118.94,Check,Partial
PAY-420,CUST-1160,INV-105515,2026-01-08,26291.31,ACH,Completed
PAY-421,CUST-1184,INV-104930,2026-01-02,13560.88,Wire,Completed
PAY-422,CUST-1139,INV-106936,2026-01-04,6781.69,Check,Partial
PAY-423,CUST-1100,INV-100930,2026-01-02,36730.03,Wire,Completed
PAY-424,CUST-1124,INV-105007,2026-01-30,16789.97,Wire,Partial
PAY-425,CUST-1036,INV-102288,2026-02-26,65065.82,ACH,Completed
PAY-426,CUST-1142,INV-102671,2026-01-29,10423.98,ACH,Partial
PAY-427,CUST-1016,INV-105420,2026-01-04,26185.76,ACH,Partial
PAY-428,CUST-1036,INV-109208,2026-01-21,10074.05,ACH,Partial
PAY-429,CUST-1178,INV-109367,2026-01-09,52058.31,Wire,Completed
PAY-430,CUST-1156,INV-101020,2026-01-02,1299.66,Check,Completed
PAY-431,CUST-1002,INV-109177,2026-01-20,17952.26,Check,Completed
PAY-432,CUST-1153,INV-102953,2026-02-23,62678.33,Wire,Completed
PAY-433,CUST-1103,INV-104882,2026-02-18,23906.2,Check,Completed
PAY-434,CUST-1120,INV-106935,2026-02-02,36672.37,Wire,Completed
PAY-435,CUST-1044,INV-105308,2026-02-24,22889.85,Wire,Completed
PAY-436,CUST-1133,INV-106276,2026-01-06,60204.96,Check,Partial
PAY-437,CUST-1098,INV-104196,2026-01-29,27586.76,ACH,Completed
PAY-438,CUST-1181,INV-108097,2026-01-16,13496.51,ACH,Partial
PAY-439,CUST-1146,INV-105477,2026-02-05,76233.4,Check,Partial
PAY-440,CUST-1012,INV-106107,2026-01-05,3479.06,ACH,Partial
PAY-441,CUST-1056,INV-109739,2026-02-06,4177.05,Check,Partial
PAY-442,CUST-1072,INV-105484,2026-01-09,33182.06,Check,Partial
PAY-443,CUST-1082,INV-103180,2026-02-01,8937.5,Check,Completed
PAY-444,CUST-1084,INV-100186,2026-02-06,24224.88,ACH,Completed
PAY-445,CUST-1184,INV-103476,2026-02-03,9535.31,Wire,Partial
PAY-446,CUST-1173,INV-105471,2026-02-08,25733.24,Wire,Partial
PAY-447,CUST-1011,INV-103032,2026-02-16,4011.78,ACH,Partial
PAY-448,CUST-1156,INV-100046,2026-02-27,19566.36,ACH,Completed
PAY-449,CUST-1096,INV-102868,2026-02-26,33298.78,Wire,Completed
PAY-450,CUST-1064,INV-103912,2026-02-24,38917.79,Wire,Partial
PAY-451,CUST-1048,INV-103037,2026-02-09,79963.25,Wire,Partial
PAY-452,CUST-1126,INV-103305,2026-01-29,17000.13,Wire,Completed
PAY-453,CUST-1131,INV-101613,2026-01-31,69330.53,Check,Completed
PAY-454,CUST-1027,INV-106360,2026-02-27,33367.11,Check,Completed
PAY-455,CUST-1049,INV-106317,2026-01-03,11651.36,Wire,Completed
PAY-456,CUST-1011,INV-109892,2026-02-12,45816.84,Check,Partial
PAY-457,CUST-1082,INV-108145,2026-01-25,12236.16,Wire,Completed
PAY-458,CUST-1017,INV-109628,2026-02-24,3477.62,ACH,Partial
PAY-459,CUST-1106,INV-100112,2026-02-11,8019.95,Check,Partial
PAY-460,CUST-1110,INV-104241,2026-02-05,12426.0,Check,Completed
PAY-461,CUST-1110,INV-102691,2026-02-13,3351.62,ACH,Partial
PAY-462,CUST-1133,INV-103584,2026-02-27,12157.2,Wire,Completed
PAY-463,CUST-1067,INV-102345,2026-01-13,22961.89,Check,Partial
PAY-464,CUST-1075,INV-100055,2026-02-08,98378.36,Check,Partial
PAY-465,CUST-1022,INV-100580,2026-01-19,10696.75,Check,Completed
PAY-466,CUST-1155,INV-103545,2026-02-28,29651.37,Wire,Completed
PAY-467,CUST-1039,INV-107561,2026-01-16,21573.21,Check,Partial
PAY-468,CUST-1097,INV-107737,2026-02-11,8459.94,ACH,Partial
PAY-469,CUST-1047,INV-101667,2026-01-30,71185.2,Check,Partial
PAY-470,CUST-1161,INV-108410,2026-02-08,8405.58,ACH,Partial
PAY-471,CUST-1091,INV-109083,2026-02-04,13698.75,ACH,Partial
PAY-472,CUST-1189,INV-104426,2026-01-02,8598.15,Wire,Completed
PAY-473,CUST-1185,INV-105258,2026-01-01,18816.14,Wire,Completed
PAY-474,CUST-1161,INV-106647,2026-02-28,32431.05,Check,Completed
PAY-475,CUST-1056,INV-107938,2026-02-23,31313.32,ACH,Partial
PAY-476,CUST-1028,INV-100843,2026-02-17,11163.2,ACH,Partial
PAY-477,CUST-1089,INV-103511,2026-02-14,20314.15,Wire,Completed
PAY-478,CUST-1123,INV-106708,2026-01-03,60145.6,Check,Partial
PAY-479,CUST-1179,INV-103837,2026-01-26,30027.87,Check,Partial
PAY-480,CUST-1097,INV-101119,2026-01-28,92250.61,ACH,Partial
PAY-481,CUST-1007,INV-109993,2026-01-27,55880.88,Check,Partial
PAY-482,CUST-1092,INV-109327,2026-01-14,47267.63,Check,Partial
PAY-483,CUST-1106,INV-106034,2026-02-19,24511.03,ACH,Completed
PAY-484,CUST-1103,INV-103765,2026-02-12,25578.31,Wire,Completed
PAY-485,CUST-1143,INV-107914,2026-02-20,61524.9,Check,Partial
PAY-486,CUST-1091,INV-106397,2026-01-24,23956.87,Wire,Partial
PAY-487,CUST-1157,INV-106431,2026-02-04,27797.89,Check,Partial
PAY-488,CUST-1086,INV-107958,2026-02-21,22600.63,Wire,Partial
PAY-489,CUST-1092,INV-101938,2026-02-03,25671.69,Check,Completed
PAY-490,CUST-1083,INV-103055,2026-01-24,4912.6,Check,Completed
PAY-491,CUST-1080,INV-108386,2026-01-06,19962.95,Check,Partial
PAY-492,CUST-1153,INV-103096,2026-02-26,74034.32,Check,Partial
PAY-493,CUST-1184,INV-101029,2026-01-31,3759.31,Check,Partial
PAY-494,CUST-1038,INV-101504,2026-02-25,20551.91,ACH,Partial
PAY-495,CUST-1032,INV-100864,2026-01-29,36238.34,Check,Completed
PAY-496,CUST-1077,INV-102190,2026-02-05,27932.53,ACH,Partial
PAY-497,CUST-1030,INV-109875,2026-01-29,760.17,Check,Completed
PAY-498,CUST-1020,INV-100489,2026-01-13,22460.77,Wire,Partial
PAY-499,CUST-1177,INV-107127,2026-01-08,11084.18,Wire,Completed
PAY-500,CUST-1127,INV-105314,2026-01-15,13972.96,Wire,Partial
PAY-501,CUST-1133,INV-105355,2026-02-02,26192.0,ACH,Completed
PAY-502,CUST-1187,INV-102042,2026-02-28,44478.46,ACH,Partial
PAY-503,CUST-1089,INV-109733,2026-01-25,18817.03,Wire,Completed
PAY-504,CUST-1140,INV-105880,2026-01-16,18055.54,ACH,Partial
PAY-505,CUST-1057,INV-104882,2026-01-21,40077.26,Wire,Partial
PAY-506,CUST-1171,INV-108313,2026-02-21,39547.74,Check,Completed
PAY-507,CUST-1031,INV-105935,2026-02-06,8664.86,Check,Partial
PAY-508,CUST-1058,INV-103288,2026-02-14,125424.05,Check,Completed
PAY-509,CUST-1102,INV-107113,2026-01-17,46275.77,Check,Partial
PAY-510,CUST-1080,INV-108229,2026-02-03,28971.93,ACH,Completed
PAY-511,CUST-1172,INV-101961,2026-01-13,12289.58,Wire,Completed
PAY-512,CUST-1182,INV-105105,2026-02-03,29465.63,ACH,Completed
PAY-513,CUST-1176,INV-103836,2026-02-12,18612.87,Wire,Partial
PAY-514,CUST-1060,INV-104834,2026-01-15,41141.6,Check,Completed
PAY-515,CUST-1039,INV-101026,2026-02-10,46841.1,Wire,Completed
PAY-516,CUST-1081,INV-105928,2026-01-22,20166.81,ACH,Partial
PAY-517,CUST-1161,INV-108863,2026-02-20,42994.52,Wire,Completed
PAY-518,CUST-1112,INV-104125,2026-01-04,3674.6,Check,Completed
PAY-519,CUST-1088,INV-100627,2026-02-18,41268.73,ACH,Completed
PAY-520,CUST-1011,INV-105286,2026-02-16,44981.18,ACH,Completed
PAY-521,CUST-1142,INV-103160,2026-02-08,37865.67,Wire,Partial
PAY-522,CUST-1106,INV-103767,2026-01-23,90146.16,Check,Completed
PAY-523,CUST-1008,INV-105841,2026-01-13,15694.99,Wire,Partial
PAY-524,CUST-1147,INV-109077,2026-01-08,22397.88,ACH,Completed
PAY-525,CUST-1088,INV-106425,2026-01-01,11022.93,Wire,Completed
PAY-526,CUST-1110,INV-100974,2026-02-10,5604.54,Wire,Partial
PAY-527,CUST-1048,INV-108580,2026-02-19,12010.91,Check,Completed
PAY-528,CUST-1013,INV-105024,2026-01-17,12975.98,Wire,Partial
PAY-529,CUST-1132,INV-105452,2026-01-17,23325.99,Check,Partial
PAY-530,CUST-1125,INV-104714,2026-01-08,31842.44,Wire,Partial
PAY-531,CUST-1047,INV-108603,2026-01-03,3517.58,Check,Partial
PAY-532,CUST-1056,INV-108598,2026-01-29,65388.01,ACH,Completed
PAY-533,CUST-1092,INV-108188,2026-02-23,22784.7,Check,Completed
PAY-534,CUST-1059,INV-102024,2026-01-22,8979.62,Check,Completed
PAY-535,CUST-1199,INV-109340,2026-02-12,36433.83,Wire,Partial
PAY-536,CUST-1080,INV-102669,2026-01-02,46447.64,Wire,Completed
PAY-537,CUST-1042,INV-103578,2026-01-02,22898.88,ACH,Partial
PAY-538,CUST-1081,INV-105949,2026-02-17,4914.29,Check,Completed
PAY-539,CUST-1090,INV-103119,2026-01-17,6332.75,ACH,Completed
PAY-540,CUST-1063,INV-109537,2026-01-09,77229.42,Wire,Partial
PAY-541,CUST-1001,INV-103261,2026-02-02,17976.59,Check,Completed
PAY-542,CUST-1000,INV-107790,2026-01-29,55900.85,ACH,Partial
PAY-543,CUST-1117,INV-109949,2026-01-29,22790.98,Wire,Partial
PAY-544,CUST-1063,INV-106212,2026-02-23,1024.94,Wire,Partial
PAY-545,CUST-1071,INV-107497,2026-02-13,40619.92,ACH,Completed
PAY-546,CUST-1084,INV-106638,2026-02-26,52801.26,Check,Partial
PAY-547,CUST-1023,INV-109891,2026-01-06,47836.49,ACH,Partial
PAY-548,CUST-1129,INV-101542,2026-02-12,29506.48,Wire,Partial
PAY-549,CUST-1058,INV-109088,2026-01-06,26360.42,Check,Completed
PAY-550,CUST-1101,INV-107737,2026-02-21,63776.02,Check,Completed
PAY-551,CUST-1161,INV-107669,2026-02-06,33181.87,ACH,Partial
PAY-552,CUST-1055,INV-103347,2026-02-14,36083.64,Wire,Completed
PAY-553,CUST-1113,INV-108609,2026-01-01,18839.01,ACH,Completed
PAY-554,CUST-1004,INV-105539,2026-01-16,6624.95,ACH,Partial
PAY-555,CUST-1108,INV-106041,2026-02-20,9119.54,Wire,Partial
PAY-556,CUST-1123,INV-101184,2026-01-11,35026.0,Check,Completed
PAY-557,CUST-1182,INV-102048,2026-01-22,38850.68,Check,Partial
PAY-558,CUST-1118,INV-105186,2026-02-03,80946.37,ACH,Completed
PAY-559,CUST-1035,INV-107714,2026-01-01,17423.4,Check,Completed
PAY-560,CUST-1071,INV-108354,2026-01-13,55253.24,Wire,Partial
PAY-561,CUST-1093,INV-100314,2026-02-18,8698.46,Check,Partial
PAY-562,CUST-1182,INV-103680,2026-02-15,24794.47,Wire,Partial
PAY-563,CUST-1137,INV-108716,2026-02-18,18377.78,Check,Partial
PAY-564,CUST-1084,INV-107445,2026-02-27,33658.01,ACH,Completed
PAY-565,CUST-1173,INV-100592,2026-02-11,5389.62,Wire,Completed
PAY-566,CUST-1051,INV-107082,2026-01-28,17762.41,Wire,Completed
PAY-567,CUST-1189,INV-101737,2026-02-18,20749.56,Wire,Completed
PAY-568,CUST-1131,INV-103322,2026-01-13,19658.24,Check,Partial
PAY-569,CUST-1183,INV-100730,2026-02-07,24959.0,ACH,Partial
PAY-570,CUST-1010,INV-103692,2026-01-30,106469.87,Check,Partial
PAY-571,CUST-1104,INV-104219,2026-02-27,3052.82,ACH,Completed
PAY-572,CUST-1177,INV-103142,2026-02-05,54877.37,Wire,Partial
PAY-573,CUST-1188,INV-109912,2026-01-04,10397.8,Check,Completed
PAY-574,CUST-1150,INV-103496,2026-01-14,38701.36,Wire,Partial
PAY-575,CUST-1125,INV-109100,2026-02-05,1810.48,Check,Partial
PAY-576,CUST-1112,INV-102959,2026-02-25,15391.78,ACH,Completed
PAY-577,CUST-1029,INV-108519,2026-01-23,36519.16,ACH,Partial
PAY-578,CUST-1122,INV-106710,2026-01-05,34364.49,Wire,Completed
PAY-579,CUST-1087,INV-105083,2026-02-15,20192.15,ACH,Completed
PAY-580,CUST-1024,INV-108646,2026-01-15,29562.99,Check,Partial
PAY-581,CUST-1029,INV-106817,2026-01-23,27249.28,Check,Partial
PAY-582,CUST-1166,INV-108928,2026-01-08,67693.26,Wire,Partial
PAY-583,CUST-1073,INV-109347,2026-02-27,19592.99,Wire,Completed
PAY-584,CUST-1123,INV-101974,2026-02-25,9060.3,Wire,Partial
PAY-585,CUST-1138,INV-108293,2026-01-11,42262.05,Wire,Completed
PAY-586,CUST-1072,INV-104033,2026-01-07,49405.09,Check,Partial
PAY-587,CUST-1163,INV-107903,2026-01-23,10133.62,Wire,Completed
PAY-588,CUST-1111,INV-105350,2026-02-14,54083.6,ACH,Partial
PAY-589,CUST-1179,INV-105993,2026-02-15,34461.08,ACH,Partial
PAY-590,CUST-1004,INV-106714,2026-02-10,33886.78,ACH,Partial
PAY-591,CUST-1075,INV-100808,2026-01-27,45980.16,ACH,Completed
PAY-592,CUST-1141,INV-101241,2026-01-31,18576.11,Wire,Completed
PAY-593,CUST-1147,INV-107086,2026-02-16,13249.56,Check,Completed
PAY-594,CUST-1019,INV-103732,2026-02-22,12138.87,ACH,Completed
PAY-595,CUST-1171,INV-109953,2026-02-09,33330.83,ACH,Partial
PAY-596,CUST-1099,INV-101392,2026-01-02,65065.36,ACH,Completed
PAY-597,CUST-1024,INV-102186,2026-02-13,35265.07,ACH,Partial
PAY-598,CUST-1168,INV-103414,2026-02-17,32939.61,Wire,Partial
PAY-599,CUST-1109,INV-105142,2026-01-31,15530.62,ACH,Partial
PAY-600,CUST-1126,INV-109280,2026-01-08,28210.47,ACH,Completed
PAY-601,CUST-1068,INV-107738,2026-01-01,50213.45,ACH,Completed
PAY-602,CUST-1090,INV-103672,2026-01-25,53707.71,Check,Partial
PAY-603,CUST-1001,INV-101733,2026-01-17,28384.45,Check,Partial
PAY-604,CUST-1139,INV-108305,2026-01-30,16875.34,ACH,Partial
PAY-605,CUST-1027,INV-101904,2026-01-24,15340.9,Check,Completed
PAY-606,CUST-1043,INV-109712,2026-01-31,45341.52,ACH,Partial
PAY-607,CUST-1140,INV-109697,2026-02-20,58500.21,ACH,Partial
PAY-608,CUST-1084,INV-102587,2026-02-21,21562.14,ACH,Completed
PAY-609,CUST-1042,INV-109112,2026-02-28,11622.16,ACH,Partial
PAY-610,CUST-1054,INV-107406,2026-01-13,30019.13,Wire,Partial
PAY-611,CUST-1135,INV-101308,2026-02-27,29748.4,ACH,Partial
PAY-612,CUST-1123,INV-107571,2026-02-24,38739.42,Check,Partial
PAY-613,CUST-1063,INV-109261,2026-01-15,33302.96,Wire,Completed
PAY-614,CUST-1116,INV-107864,2026-01-26,28485.71,Check,Partial
PAY-615,CUST-1011,INV-104747,2026-02-01,15586.76,Wire,Completed
PAY-616,CUST-1040,INV-104551,2026-02-14,60720.08,ACH,Partial
PAY-617,CUST-1043,INV-106822,2026-02-04,7238.74,ACH,Partial
PAY-618,CUST-1010,INV-103284,2026-01-16,25033.56,ACH,Completed
PAY-619,CUST-1018,INV-104507,2026-01-09,14176.27,ACH,Completed
PAY-620,CUST-1124,INV-109374,2026-01-19,58361.87,Wire,Partial
PAY-621,CUST-1059,INV-100910,2026-02-09,29388.11,Check,Partial
PAY-622,CUST-1199,INV-101979,2026-02-09,1723.33,ACH,Completed
PAY-623,CUST-1154,INV-100550,2026-02-15,26130.06,ACH,Partial
PAY-624,CUST-1198,INV-105733,2026-02-20,22747.85,ACH,Partial
PAY-625,CUST-1120,INV-103542,2026-02-14,48352.07,ACH,Partial
PAY-626,CUST-1154,INV-103181,2026-01-03,27059.88,Check,Completed
PAY-627,CUST-1013,INV-104871,2026-01-26,34311.54,Wire,Completed
PAY-628,CUST-1151,INV-106953,2026-02-06,98146.74,ACH,Completed
PAY-629,CUST-1063,INV-108634,2026-01-08,68876.89,ACH,Completed
PAY-630,CUST-1151,INV-101358,2026-01-06,24296.7,Check,Partial
PAY-631,CUST-1129,INV-102893,2026-01-05,42778.31,Check,Completed
PAY-632,CUST-1179,INV-100915,2026-01-21,14214.82,Check,Partial
PAY-633,CUST-1094,INV-103644,2026-01-27,29735.23,Wire,Partial
PAY-634,CUST-1011,INV-100543,2026-02-13,27325.63,ACH,Partial
PAY-635,CUST-1192,INV-100644,2026-02-07,9446.32,Check,Completed
PAY-636,CUST-1187,INV-109962,2026-01-08,23722.93,Wire,Completed
PAY-637,CUST-1057,INV-103832,2026-01-22,23811.69,Wire,Partial
PAY-638,CUST-1093,INV-108214,2026-01-23,25115.96,Check,Completed
PAY-639,CUST-1041,INV-100143,2026-01-25,20544.71,ACH,Partial
PAY-640,CUST-1000,INV-104679,2026-01-07,18766.93,Check,Partial
PAY-641,CUST-1149,INV-103296,2026-01-14,59191.1,Check,Completed
PAY-642,CUST-1105,INV-101071,2026-02-10,36713.82,Check,Partial
PAY-643,CUST-1071,INV-106548,2026-02-27,28079.18,Wire,Completed
PAY-644,CUST-1140,INV-106909,2026-01-29,13409.61,Wire,Partial
PAY-645,CUST-1192,INV-101552,2026-01-17,52495.84,Wire,Completed
PAY-646,CUST-1037,INV-104336,2026-02-20,58816.64,Wire,Partial
PAY-647,CUST-1191,INV-109471,2026-01-06,3595.75,Check,Partial
PAY-648,CUST-1075,INV-101970,2026-02-01,2987.26,ACH,Completed
PAY-649,CUST-1051,INV-106210,2026-01-19,18424.5,Wire,Completed
PAY-650,CUST-1110,INV-104873,2026-01-27,21327.8,Check,Partial
PAY-651,CUST-1079,INV-101028,2026-01-30,11438.09,Wire,Completed
PAY-652,CUST-1083,INV-104077,2026-02-19,11809.4,ACH,Partial
PAY-653,CUST-1107,INV-105878,2026-02-22,1385.24,Check,Partial
PAY-654,CUST-1159,INV-106191,2026-02-02,63508.06,ACH,Partial
PAY-655,CUST-1154,INV-102381,2026-02-06,22323.85,Check,Partial
PAY-656,CUST-1097,INV-109859,2026-02-14,32018.99,Wire,Completed
PAY-657,CUST-1188,INV-100135,2026-01-11,27260.45,Wire,Completed
PAY-658,CUST-1085,INV-104614,2026-02-25,13296.9,Wire,Completed
PAY-659,CUST-1061,INV-107650,2026-02-10,20759.68,Wire,Partial
PAY-660,CUST-1002,INV-103359,2026-01-10,75430.97,ACH,Partial
PAY-661,CUST-1080,INV-108533,2026-01-29,14157.05,Check,Partial
PAY-662,CUST-1125,INV-103349,2026-01-22,17636.69,Wire,Partial
PAY-663,CUST-1090,INV-103801,2026-01-20,36834.47,Wire,Partial
PAY-664,CUST-1102,INV-106770,2026-01-19,3407.73,ACH,Completed
PAY-665,CUST-1109,INV-108476,2026-01-24,23183.37,ACH,Partial
PAY-666,CUST-1094,INV-109155,2026-01-28,17285.89,Wire,Partial
PAY-667,CUST-1030,INV-107390,2026-01-02,16743.34,ACH,Partial
PAY-668,CUST-1191,INV-109813,2026-02-09,7069.6,ACH,Partial
PAY-669,CUST-1169,INV-101724,2026-02-24,12061.27,Wire,Partial
PAY-670,CUST-1057,INV-108568,2026-01-18,21420.45,Wire,Partial
PAY-671,CUST-1042,INV-100052,2026-01-18,9709.39,Wire,Partial
PAY-672,CUST-1159,INV-100327,2026-01-02,18814.31,Wire,Completed
PAY-673,CUST-1157,INV-100638,2026-02-16,20179.17,Check,Completed
PAY-674,CUST-1082,INV-107285,2026-02-18,8489.57,Check,Completed
PAY-675,CUST-1126,INV-105699,2026-02-24,25644.5,Check,Partial
PAY-676,CUST-1188,INV-107657,2026-02-25,26571.01,ACH,Partial
PAY-677,CUST-1155,INV-104601,2026-01-23,17237.6,ACH,Completed
PAY-678,CUST-1044,INV-104963,2026-02-16,28407.86,ACH,Completed
PAY-679,CUST-1137,INV-105063,2026-02-21,52143.34,Check,Partial
PAY-680,CUST-1143,INV-108750,2026-02-28,13471.15,ACH,Completed
PAY-681,CUST-1158,INV-104035,2026-01-15,19756.46,Check,Partial
PAY-682,CUST-1009,INV-109100,2026-03-01,35699.44,Check,Partial
PAY-683,CUST-1073,INV-106797,2026-01-25,64717.25,Check,Partial
PAY-684,CUST-1091,INV-108200,2026-02-14,14644.86,Check,Partial
PAY-685,CUST-1011,INV-105531,2026-01-18,23147.58,ACH,Completed
PAY-686,CUST-1155,INV-102571,2026-01-21,3876.56,Wire,Partial
PAY-687,CUST-1017,INV-105723,2026-02-16,38519.23,ACH,Partial
PAY-688,CUST-1179,INV-100276,2026-02-01,40725.29,ACH,Completed
PAY-689,CUST-1155,INV-106582,2026-02-19,23858.98,Wire,Partial
PAY-690,CUST-1027,INV-109253,2026-01-19,6498.82,Check,Completed
PAY-691,CUST-1191,INV-106963,2026-01-18,77158.83,ACH,Partial
PAY-692,CUST-1013,INV-101817,2026-01-24,29933.92,Check,Partial
PAY-693,CUST-1007,INV-105909,2026-02-16,32836.67,Check,Partial
PAY-694,CUST-1099,INV-100434,2026-02-11,43048.81,Check,Partial
PAY-695,CUST-1002,INV-101267,2026-01-30,51818.49,ACH,Completed
PAY-696,CUST-1136,INV-109031,2026-01-29,8214.74,Wire,Partial
PAY-697,CUST-1046,INV-107716,2026-02-23,36018.24,ACH,Partial
PAY-698,CUST-1062,INV-106887,2026-01-21,7210.95,Wire,Partial
PAY-699,CUST-1167,INV-109557,2026-01-21,35560.39,Wire,Partial
PAY-700,CUST-1076,INV-106988,2026-02-17,34980.16,Wire,Partial
PAY-701,CUST-1085,INV-106052,2026-02-10,27138.34,ACH,Completed
PAY-702,CUST-1120,INV-104109,2026-01-02,23694.26,Check,Completed
PAY-703,CUST-1151,INV-107150,2026-02-14,6808.63,Wire,Partial
PAY-704,CUST-1198,INV-101158,2026-01-01,62697.07,Check,Partial
PAY-705,CUST-1012,INV-109915,2026-01-22,120932.2,Wire,Partial
PAY-706,CUST-1133,INV-105498,2026-02-25,97643.34,ACH,Partial
PAY-707,CUST-1178,INV-100566,2026-02-09,43940.95,ACH,Completed
PAY-708,CUST-1059,INV-104897,2026-02-07,24900.99,ACH,Partial
PAY-709,CUST-1074,INV-100126,2026-01-19,45395.82,Check,Partial
PAY-710,CUST-1156,INV-109986,2026-01-19,42140.47,ACH,Completed
PAY-711,CUST-1015,INV-105114,2026-01-02,17388.05,ACH,Completed
PAY-712,CUST-1191,INV-106055,2026-01-29,9283.16,Check,Partial
PAY-713,CUST-1084,INV-101867,2026-02-19,14379.02,Wire,Completed
PAY-714,CUST-1054,INV-103683,2026-02-19,8811.1,Check,Completed
PAY-715,CUST-1156,INV-103230,2026-01-23,16322.18,Wire,Completed
PAY-716,CUST-1077,INV-101558,2026-02-16,82624.65,ACH,Partial
PAY-717,CUST-1054,INV-109415,2026-02-27,28060.5,Wire,Completed
